Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2019|Enero|Total Nacional|TOTAL PATATAS|109465,69|98564,75|0,9|80,01|2,37|2,14||
2019|Enero|Total Nacional|PATATAS FRESCAS|79929,19|66698,49|0,83|67,2|1,73|1,45||
2019|Enero|Total Nacional|PATATAS CONGELADAS|3846,64|4855,67|1,26|11,51|0,08|0,11||
2019|Enero|Total Nacional|PATATAS PROCESADAS|5137,97|27010,59|5,26|46,22|0,11|0,59||
2019|Enero|Total Nacional|PATATAS FRITAS|4107,22|25518,21|6,21|44,11|0,09|0,55||
2019|Enero|Total Nacional|T.HORTALIZAS FRESCAS|212480,62|407802,47|1,92|97,02|4,61|8,84||
2019|Enero|Total Nacional|TOMATES|39508,2|70691,74|1,79|77,75|0,86|1,53||
2019|Enero|Total Nacional|CEBOLLAS|27554,46|31535,65|1,14|68,67|0,6|0,68||
2019|Enero|Total Nacional|AJOS|2842,97|11172,94|3,93|35,23|0,06|0,24||
2019|Enero|Total Nacional|COLES|7957,95|9963,54|1,25|25,01|0,17|0,22||
2019|Enero|Total Nacional|PEPINOS|4171,28|6712,9|1,61|21,83|0,09|0,15||
2019|Enero|Total Nacional|JUDIAS VERDES|5390,95|18352,45|3,4|30,56|0,12|0,4||
2019|Enero|Total Nacional|PIMIENTOS|16221,12|31649,41|1,95|65,19|0,35|0,69||
2019|Enero|Total Nacional|CHAMPIÑONES+O.SETAS|5786,94|22455,32|3,88|41,29|0,13|0,49||
2019|Enero|Total Nacional|LECHUGA/ESC./ENDIVIA|13385,06|37768,28|2,82|61,77|0,29|0,82||
2019|Enero|Total Nacional|ESPARRAGOS|1275,81|3881,53|3,04|6,9|0,03|0,08||
2019|Enero|Total Nacional|VERDURAS DE HOJA|5139,15|12184,1|2,37|27,09|0,11|0,26||
2019|Enero|Total Nacional|BERENJENAS|3694,55|8111,14|2,2|23,04|0,08|0,18||
2019|Enero|Total Nacional|ZANAHORIAS|14048,02|12605,01|0,9|58,81|0,3|0,27||
2019|Enero|Total Nacional|CALABACINES|13376,17|24041,56|1,8|50,77|0,29|0,52||
2019|Enero|Total Nacional|OTR.HORTALIZAS/VERD.|52128|106676,9|2,05|81,12|1,13|2,31||
2019|Enero|Total Nacional|BROCOLI|6865,24|9535,59|1,39|27,1|0,15|0,21||
2019|Enero|Total Nacional|ALCACHOFAS|9609,03|18842,8|1,96|28,44|0,21|0,41||
2019|Enero|Total Nacional|APIO|2726,27|3965,95|1,45|12,82|0,06|0,09||
2019|Enero|Total Nacional|COLIFLOR|3010,72|4340,58|1,44|12,54|0,07|0,09||
2019|Enero|Total Nacional|VERD./HORT. IV GAMA|24622,38|68222,61|2,77|67,36|0,53|1,48||
2019|Enero|Total Nacional|PUERRO|4703,54|12932,78|2,75|35,03|0,1|0,28||
2019|Enero|Andalucia|TOTAL PATATAS|21917,17|18932,57|0,86|84,08|2,52|2,18||
2019|Enero|Andalucia|PATATAS FRESCAS|15818,97|12383,85|0,78|71,63|1,82|1,43||
2019|Enero|Andalucia|PATATAS CONGELADAS|880,37|1024,04|1,16|15,8|0,1|0,12||
2019|Enero|Andalucia|PATATAS PROCESADAS|1043,57|5524,69|5,29|52,27|0,12|0,64||
2019|Enero|Andalucia|PATATAS FRITAS|897,12|5324,97|5,94|49,94|0,1|0,61||
2019|Enero|Andalucia|T.HORTALIZAS FRESCAS|34656,74|63708,74|1,84|96,87|3,99|7,34||
2019|Enero|Andalucia|TOMATES|7168,7|11241,14|1,57|76,8|0,83|1,29||
2019|Enero|Andalucia|CEBOLLAS|4650,48|5040,31|1,08|67,59|0,54|0,58||
2019|Enero|Andalucia|AJOS|605,43|2153,97|3,56|35,52|0,07|0,25||
2019|Enero|Andalucia|COLES|899,82|1107,03|1,23|18,89|0,1|0,13||
2019|Enero|Andalucia|PEPINOS|614,93|937,68|1,52|22,69|0,07|0,11||
2019|Enero|Andalucia|JUDIAS VERDES|671,43|2111,21|3,14|28,5|0,08|0,24||
2019|Enero|Andalucia|PIMIENTOS|2703,36|5156,76|1,91|70,79|0,31|0,59||
2019|Enero|Andalucia|CHAMPIÑONES+O.SETAS|962,27|3781,59|3,93|40,23|0,11|0,44||
2019|Enero|Andalucia|LECHUGA/ESC./ENDIVIA|2314,53|6387,34|2,76|64,92|0,27|0,74||
2019|Enero|Andalucia|ESPARRAGOS|141,29|653,57|4,63|7,26|0,02|0,08||
2019|Enero|Andalucia|VERDURAS DE HOJA|698,49|1721,49|2,46|23,96|0,08|0,2||
2019|Enero|Andalucia|BERENJENAS|721,22|1459,21|2,02|23,02|0,08|0,17||
2019|Enero|Andalucia|ZANAHORIAS|2331,6|2039,26|0,87|60,26|0,27|0,23||
2019|Enero|Andalucia|CALABACINES|2309,76|4190,47|1,81|51,89|0,27|0,48||
2019|Enero|Andalucia|OTR.HORTALIZAS/VERD.|7863,41|15727,72|2|82,08|0,91|1,81||
2019|Enero|Andalucia|BROCOLI|938,18|1383,73|1,47|25,35|0,11|0,16||
2019|Enero|Andalucia|ALCACHOFAS|1193,1|2190,76|1,84|24,82|0,14|0,25||
2019|Enero|Andalucia|APIO|403,63|639,7|1,58|13,12|0,05|0,07||
2019|Enero|Andalucia|COLIFLOR|583,55|809,56|1,39|15,08|0,07|0,09||
2019|Enero|Andalucia|VERD./HORT. IV GAMA|4265,39|11323,09|2,65|67,46|0,49|1,3||
2019|Enero|Andalucia|PUERRO|783,22|2028,57|2,59|35,13|0,09|0,23||
2019|Enero|Aragon|TOTAL PATATAS|2663,92|2434,11|0,91|80,08|2,03|1,86||
2019|Enero|Aragon|PATATAS FRESCAS|1972,59|1660,2|0,84|66,28|1,51|1,27||
2019|Enero|Aragon|PATATAS CONGELADAS|42,95|58,57|1,36|8,23|0,03|0,04||
2019|Enero|Aragon|PATATAS PROCESADAS|129,67|715,34|5,52|41,45|0,1|0,55||
2019|Enero|Aragon|PATATAS FRITAS|98,75|671,99|6,81|39,88|0,08|0,51||
2019|Enero|Aragon|T.HORTALIZAS FRESCAS|7348,63|13792,18|1,88|97,3|5,61|10,53||
2019|Enero|Aragon|TOMATES|925,64|1822,62|1,97|66,72|0,71|1,39||
2019|Enero|Aragon|CEBOLLAS|657,18|781,92|1,19|60,44|0,5|0,6||
2019|Enero|Aragon|AJOS|65,26|246,01|3,77|30,06|0,05|0,19||
2019|Enero|Aragon|COLES|254,99|245,11|0,96|29,83|0,19|0,19||
2019|Enero|Aragon|PEPINOS|190,86|320,51|1,68|22,88|0,15|0,24||
2019|Enero|Aragon|JUDIAS VERDES|257,43|929,11|3,61|38,92|0,2|0,71||
2019|Enero|Aragon|PIMIENTOS|466,99|919,32|1,97|55,52|0,36|0,7||
2019|Enero|Aragon|CHAMPIÑONES+O.SETAS|218,56|718,47|3,29|45,92|0,17|0,55||
2019|Enero|Aragon|LECHUGA/ESC./ENDIVIA|724,85|1808,88|2,5|64,3|0,55|1,38||
2019|Enero|Aragon|ESPARRAGOS|45,8|184,82|4,04|9,3|0,03|0,14||
2019|Enero|Aragon|VERDURAS DE HOJA|488,72|763,39|1,56|31,49|0,37|0,58||
2019|Enero|Aragon|BERENJENAS|62,29|123,16|1,98|16,6|0,05|0,09||
2019|Enero|Aragon|ZANAHORIAS|399,72|372,78|0,93|60,1|0,31|0,28||
2019|Enero|Aragon|CALABACINES|246,95|443,08|1,79|41,92|0,19|0,34||
2019|Enero|Aragon|OTR.HORTALIZAS/VERD.|2343,39|4112,98|1,76|87,79|1,79|3,14||
2019|Enero|Aragon|BROCOLI|355,48|416,53|1,17|33,2|0,27|0,32||
2019|Enero|Aragon|ALCACHOFAS|202,98|416,23|2,05|27,65|0,15|0,32||
2019|Enero|Aragon|APIO|294,4|398,43|1,35|12,96|0,22|0,3||
2019|Enero|Aragon|COLIFLOR|28,57|45,72|1,6|4,74|0,02|0,03||
2019|Enero|Aragon|VERD./HORT. IV GAMA|679,57|1699,31|2,5|66,57|0,52|1,3||
2019|Enero|Aragon|PUERRO|108,34|330,05|3,05|28,73|0,08|0,25||
2019|Enero|Asturias|TOTAL PATATAS|3657,2|2909,47|0,8|78,17|3,4|2,71||
2019|Enero|Asturias|PATATAS FRESCAS|3000,16|2275,89|0,76|65,16|2,79|2,12||
2019|Enero|Asturias|PATATAS CONGELADAS|115,08|126,35|1,1|10,4|0,11|0,12||
2019|Enero|Asturias|PATATAS PROCESADAS|108,39|507,22|4,68|38,04|0,1|0,47||
2019|Enero|Asturias|PATATAS FRITAS|70,59|454,12|6,43|34,53|0,07|0,42||
2019|Enero|Asturias|T.HORTALIZAS FRESCAS|3810,45|7528,7|1,98|95,54|3,55|7||
2019|Enero|Asturias|TOMATES|710,17|1303,73|1,84|72,13|0,66|1,21||
2019|Enero|Asturias|CEBOLLAS|696,82|870,43|1,25|75,61|0,65|0,81||
2019|Enero|Asturias|AJOS|81,25|393,23|4,84|45,57|0,08|0,37||
2019|Enero|Asturias|COLES|169,78|193,37|1,14|18,28|0,16|0,18||
2019|Enero|Asturias|PEPINOS|38,09|62,56|1,64|10,91|0,04|0,06||
2019|Enero|Asturias|JUDIAS VERDES|71,55|249,36|3,48|17,65|0,07|0,23||
2019|Enero|Asturias|PIMIENTOS|317,92|672,7|2,12|61,1|0,3|0,63||
2019|Enero|Asturias|CHAMPIÑONES+O.SETAS|120,55|495,81|4,11|33,99|0,11|0,46||
2019|Enero|Asturias|LECHUGA/ESC./ENDIVIA|233,82|632,16|2,7|55,34|0,22|0,59||
2019|Enero|Asturias|ESPARRAGOS|7,87|61,44|7,8|4,55|0,01|0,06||
2019|Enero|Asturias|VERDURAS DE HOJA|38,97|124,65|3,2|16,04|0,04|0,12||
2019|Enero|Asturias|BERENJENAS|45,64|132,74|2,91|14,72|0,04|0,12||
2019|Enero|Asturias|ZANAHORIAS|216,26|210,58|0,97|41,2|0,2|0,2||
2019|Enero|Asturias|CALABACINES|217,02|382,64|1,76|44,3|0,2|0,36||
2019|Enero|Asturias|OTR.HORTALIZAS/VERD.|844,73|1743,31|2,06|70,86|0,79|1,62||
2019|Enero|Asturias|BROCOLI|156,95|188,04|1,2|25,18|0,15|0,17||
2019|Enero|Asturias|ALCACHOFAS|47,22|83,12|1,76|11,75|0,04|0,08||
2019|Enero|Asturias|APIO|34,82|69,64|2|7,49|0,03|0,06||
2019|Enero|Asturias|COLIFLOR|12,03|17,63|1,47|2,2|0,01|0,02||
2019|Enero|Asturias|VERD./HORT. IV GAMA|400,24|1141,91|2,85|52,12|0,37|1,06||
2019|Enero|Asturias|PUERRO|92,92|297,7|3,2|35,59|0,09|0,28||
2019|Enero|Baleares|TOTAL PATATAS|2433,35|2278,18|0,94|77,86|2,31|2,16||
2019|Enero|Baleares|PATATAS FRESCAS|1733,36|1473,21|0,85|63,07|1,64|1,4||
2019|Enero|Baleares|PATATAS CONGELADAS|102,57|136,38|1,33|9,27|0,1|0,13||
2019|Enero|Baleares|PATATAS PROCESADAS|119,48|668,59|5,6|47,46|0,11|0,63||
2019|Enero|Baleares|PATATAS FRITAS|109,56|653,68|5,97|47,12|0,1|0,62||
2019|Enero|Baleares|T.HORTALIZAS FRESCAS|5612,74|11630,55|2,07|96,41|5,32|11,02||
2019|Enero|Baleares|TOMATES|1027,62|2007,33|1,95|83,4|0,97|1,9||
2019|Enero|Baleares|CEBOLLAS|882,59|1003,05|1,14|77,16|0,84|0,95||
2019|Enero|Baleares|AJOS|44,05|246,71|5,6|32,69|0,04|0,23||
2019|Enero|Baleares|COLES|211,39|322,18|1,52|21,9|0,2|0,31||
2019|Enero|Baleares|PEPINOS|60,02|117,19|1,95|19,72|0,06|0,11||
2019|Enero|Baleares|JUDIAS VERDES|135,56|506,44|3,74|38,03|0,13|0,48||
2019|Enero|Baleares|PIMIENTOS|394,1|818,65|2,08|64,12|0,37|0,78||
2019|Enero|Baleares|CHAMPIÑONES+O.SETAS|198,17|702,08|3,54|50,41|0,19|0,67||
2019|Enero|Baleares|LECHUGA/ESC./ENDIVIA|360,74|1204,9|3,34|72,69|0,34|1,14||
2019|Enero|Baleares|ESPARRAGOS|8,11|61,58|7,6|6,45|0,01|0,06||
2019|Enero|Baleares|VERDURAS DE HOJA|130,49|381,03|2,92|26,73|0,12|0,36||
2019|Enero|Baleares|BERENJENAS|93,11|221,28|2,38|23,73|0,09|0,21||
2019|Enero|Baleares|ZANAHORIAS|391,1|343,29|0,88|72,31|0,37|0,33||
2019|Enero|Baleares|CALABACINES|278,66|534,63|1,92|53,68|0,26|0,51||
2019|Enero|Baleares|OTR.HORTALIZAS/VERD.|1397,02|3160,2|2,26|86,95|1,32|2,99||
2019|Enero|Baleares|BROCOLI|173,83|280,55|1,61|40,99|0,16|0,27||
2019|Enero|Baleares|ALCACHOFAS|200,65|418,25|2,08|35,16|0,19|0,4||
2019|Enero|Baleares|APIO|53,23|82,5|1,55|14,32|0,05|0,08||
2019|Enero|Baleares|COLIFLOR|167,56|233,07|1,39|14,44|0,16|0,22||
2019|Enero|Baleares|VERD./HORT. IV GAMA|677,93|2292,7|3,38|69,34|0,64|2,17||
2019|Enero|Baleares|PUERRO|123,83|366,74|2,96|38,25|0,12|0,35||
2019|Enero|Canarias|TOTAL PATATAS|5153,08|5536,84|1,07|82,66|2,33|2,51||
2019|Enero|Canarias|PATATAS FRESCAS|4149,63|4453,5|1,07|63,97|1,88|2,02||
2019|Enero|Canarias|PATATAS CONGELADAS|326,39|320,59|0,98|12,4|0,15|0,15||
2019|Enero|Canarias|PATATAS PROCESADAS|135,41|762,76|5,63|40,03|0,06|0,35||
2019|Enero|Canarias|PATATAS FRITAS|119,3|730,37|6,12|39,74|0,05|0,33||
2019|Enero|Canarias|T.HORTALIZAS FRESCAS|10023,53|19453,68|1,94|98,36|4,54|8,81||
2019|Enero|Canarias|TOMATES|1677,64|2579,2|1,54|81,56|0,76|1,17||
2019|Enero|Canarias|CEBOLLAS|1702,36|1921,74|1,13|82,7|0,77|0,87||
2019|Enero|Canarias|AJOS|126,55|471,72|3,73|37,03|0,06|0,21||
2019|Enero|Canarias|COLES|268,94|380,08|1,41|26,18|0,12|0,17||
2019|Enero|Canarias|PEPINOS|187,69|295,34|1,57|30,27|0,08|0,13||
2019|Enero|Canarias|JUDIAS VERDES|158,51|405,12|2,56|15,99|0,07|0,18||
2019|Enero|Canarias|PIMIENTOS|836,34|1773,96|2,12|80,62|0,38|0,8||
2019|Enero|Canarias|CHAMPIÑONES+O.SETAS|173,61|850,1|4,9|33,73|0,08|0,38||
2019|Enero|Canarias|LECHUGA/ESC./ENDIVIA|372,31|1524,06|4,09|54,44|0,17|0,69||
2019|Enero|Canarias|ESPARRAGOS|15,59|116,27|7,46|2,74|0,01|0,05||
2019|Enero|Canarias|VERDURAS DE HOJA|109,04|367,24|3,37|20,93|0,05|0,17||
2019|Enero|Canarias|BERENJENAS|105,79|203,24|1,92|14,93|0,05|0,09||
2019|Enero|Canarias|ZANAHORIAS|930,92|1020,57|1,1|68,55|0,42|0,46||
2019|Enero|Canarias|CALABACINES|1203,14|1938,87|1,61|79,7|0,54|0,88||
2019|Enero|Canarias|OTR.HORTALIZAS/VERD.|2155,11|5606,19|2,6|82,02|0,98|2,54||
2019|Enero|Canarias|BROCOLI|57,19|102,64|1,79|4,03|0,03|0,05||
2019|Enero|Canarias|ALCACHOFAS|60,86|136,83|2,25|4,4|0,03|0,06||
2019|Enero|Canarias|APIO|73,39|127,7|1,74|8,65|0,03|0,06||
2019|Enero|Canarias|COLIFLOR|169,03|331,85|1,96|18,4|0,08|0,15||
2019|Enero|Canarias|VERD./HORT. IV GAMA|1219,89|3916,12|3,21|69,82|0,55|1,77||
2019|Enero|Canarias|PUERRO|236,8|599,88|2,53|43,43|0,11|0,27||
2019|Enero|Cantabria|TOTAL PATATAS|2090,71|1681,57|0,8|85,11|3,71|2,98||
2019|Enero|Cantabria|PATATAS FRESCAS|1692,65|1386,2|0,82|79,96|3|2,46||
2019|Enero|Cantabria|PATATAS CONGELADAS|43,69|56,23|1,29|10,97|0,08|0,1||
2019|Enero|Cantabria|PATATAS PROCESADAS|70,87|239,14|3,37|29,76|0,13|0,42||
2019|Enero|Cantabria|PATATAS FRITAS|29,83|193,33|6,48|21,07|0,05|0,34||
2019|Enero|Cantabria|T.HORTALIZAS FRESCAS|2282,48|4462,57|1,96|98,96|4,05|7,92||
2019|Enero|Cantabria|TOMATES|343,28|687,12|2|76,99|0,61|1,22||
2019|Enero|Cantabria|CEBOLLAS|407,62|416,52|1,02|77,18|0,72|0,74||
2019|Enero|Cantabria|AJOS|29,76|120,04|4,03|31,16|0,05|0,21||
2019|Enero|Cantabria|COLES|74,53|94,61|1,27|20,87|0,13|0,17||
2019|Enero|Cantabria|PEPINOS|69,69|112,18|1,61|29,49|0,12|0,2||
2019|Enero|Cantabria|JUDIAS VERDES|54,47|169,01|3,1|19,8|0,1|0,3||
2019|Enero|Cantabria|PIMIENTOS|199,35|451,85|2,27|63,96|0,35|0,8||
2019|Enero|Cantabria|CHAMPIÑONES+O.SETAS|71,39|301,6|4,22|40,14|0,13|0,54||
2019|Enero|Cantabria|LECHUGA/ESC./ENDIVIA|116,92|385,91|3,3|59,44|0,21|0,68||
2019|Enero|Cantabria|ESPARRAGOS|0,37|3,12|8,33|0,2|0|0,01||
2019|Enero|Cantabria|VERDURAS DE HOJA|79,57|137,94|1,73|24,26|0,14|0,24||
2019|Enero|Cantabria|BERENJENAS|38,46|96,14|2,5|18,04|0,07|0,17||
2019|Enero|Cantabria|ZANAHORIAS|294,35|288,87|0,98|84,69|0,52|0,51||
2019|Enero|Cantabria|CALABACINES|96,89|191,33|1,97|31,53|0,17|0,34||
2019|Enero|Cantabria|OTR.HORTALIZAS/VERD.|405,84|1006,33|2,48|79,04|0,72|1,79||
2019|Enero|Cantabria|BROCOLI|45,02|70,35|1,56|20,91|0,08|0,12||
2019|Enero|Cantabria|ALCACHOFAS|45,78|87,43|1,91|20,34|0,08|0,16||
2019|Enero|Cantabria|APIO|15,11|22,27|1,47|4,34|0,03|0,04||
2019|Enero|Cantabria|COLIFLOR|39,87|63,35|1,59|13,4|0,07|0,11||
2019|Enero|Cantabria|VERD./HORT. IV GAMA|215,89|758,61|3,51|65,46|0,38|1,35||
2019|Enero|Cantabria|PUERRO|74,04|283,85|3,83|42,09|0,13|0,5||
2019|Enero|Castilla La Mancha|TOTAL PATATAS|4139,73|3772,58|0,91|79,02|1,98|1,8||
2019|Enero|Castilla La Mancha|PATATAS FRESCAS|2585,12|2049,06|0,79|56,59|1,23|0,98||
2019|Enero|Castilla La Mancha|PATATAS CONGELADAS|295,59|359,67|1,22|22,79|0,14|0,17||
2019|Enero|Castilla La Mancha|PATATAS PROCESADAS|251,8|1363,85|5,42|54,37|0,12|0,65||
2019|Enero|Castilla La Mancha|PATATAS FRITAS|209,6|1293,2|6,17|52,52|0,1|0,62||
2019|Enero|Castilla La Mancha|T.HORTALIZAS FRESCAS|8510,38|16238,93|1,91|95,97|4,06|7,75||
2019|Enero|Castilla La Mancha|TOMATES|1934,46|3435,37|1,78|78,91|0,92|1,64||
2019|Enero|Castilla La Mancha|CEBOLLAS|853,34|969,74|1,14|56,17|0,41|0,46||
2019|Enero|Castilla La Mancha|AJOS|96,85|357,09|3,69|30,11|0,05|0,17||
2019|Enero|Castilla La Mancha|COLES|382,99|430,5|1,12|26,03|0,18|0,21||
2019|Enero|Castilla La Mancha|PEPINOS|263,05|420,75|1,6|24,93|0,13|0,2||
2019|Enero|Castilla La Mancha|JUDIAS VERDES|219,88|744,1|3,38|31,87|0,1|0,36||
2019|Enero|Castilla La Mancha|PIMIENTOS|719,68|1399|1,94|65,43|0,34|0,67||
2019|Enero|Castilla La Mancha|CHAMPIÑONES+O.SETAS|263,53|1051|3,99|41,67|0,13|0,5||
2019|Enero|Castilla La Mancha|LECHUGA/ESC./ENDIVIA|492,73|1381,67|2,8|62,14|0,24|0,66||
2019|Enero|Castilla La Mancha|ESPARRAGOS|29,48|164,96|5,59|7,44|0,01|0,08||
2019|Enero|Castilla La Mancha|VERDURAS DE HOJA|216,1|514,55|2,38|26,16|0,1|0,25||
2019|Enero|Castilla La Mancha|BERENJENAS|169,91|422,9|2,49|26,43|0,08|0,2||
2019|Enero|Castilla La Mancha|ZANAHORIAS|515,15|442,6|0,86|52,37|0,25|0,21||
2019|Enero|Castilla La Mancha|CALABACINES|516,92|934,01|1,81|46,64|0,25|0,45||
2019|Enero|Castilla La Mancha|OTR.HORTALIZAS/VERD.|1836,29|3570,68|1,94|73,49|0,88|1,7||
2019|Enero|Castilla La Mancha|BROCOLI|297,84|465,25|1,56|22,63|0,14|0,22||
2019|Enero|Castilla La Mancha|ALCACHOFAS|244,26|491,13|2,01|21,47|0,12|0,23||
2019|Enero|Castilla La Mancha|APIO|35,94|65,45|1,82|6,15|0,02|0,03||
2019|Enero|Castilla La Mancha|COLIFLOR|143,16|220,78|1,54|13,06|0,07|0,11||
2019|Enero|Castilla La Mancha|VERD./HORT. IV GAMA|928,42|2611,14|2,81|63,45|0,44|1,25||
2019|Enero|Castilla La Mancha|PUERRO|130,31|353,67|2,71|33,73|0,06|0,17||
2019|Enero|Castilla Leon|TOTAL PATATAS|4101,56|3430,63|0,84|70,31|1,71|1,43||
2019|Enero|Castilla Leon|PATATAS FRESCAS|3072,91|2347,87|0,76|55,05|1,28|0,98||
2019|Enero|Castilla Leon|PATATAS CONGELADAS|83,96|99,21|1,18|6,15|0,03|0,04||
2019|Enero|Castilla Leon|PATATAS PROCESADAS|188,94|983,56|5,21|36,84|0,08|0,41||
2019|Enero|Castilla Leon|PATATAS FRITAS|142,03|900,44|6,34|34,27|0,06|0,37||
2019|Enero|Castilla Leon|T.HORTALIZAS FRESCAS|9663,75|17714,87|1,83|94,88|4,02|7,37||
2019|Enero|Castilla Leon|TOMATES|1704,14|2839,82|1,67|72,67|0,71|1,18||
2019|Enero|Castilla Leon|CEBOLLAS|1166,06|1345,6|1,15|61,15|0,49|0,56||
2019|Enero|Castilla Leon|AJOS|160,84|639,06|3,97|32,98|0,07|0,27||
2019|Enero|Castilla Leon|COLES|514,13|582,7|1,13|26,65|0,21|0,24||
2019|Enero|Castilla Leon|PEPINOS|139,8|234,83|1,68|14,22|0,06|0,1||
2019|Enero|Castilla Leon|JUDIAS VERDES|166,05|561,48|3,38|23,25|0,07|0,23||
2019|Enero|Castilla Leon|PIMIENTOS|880,09|1713,22|1,95|67,29|0,37|0,71||
2019|Enero|Castilla Leon|CHAMPIÑONES+O.SETAS|264,34|924,93|3,5|38,26|0,11|0,38||
2019|Enero|Castilla Leon|LECHUGA/ESC./ENDIVIA|862,39|1984,07|2,3|63,04|0,36|0,83||
2019|Enero|Castilla Leon|ESPARRAGOS|13,81|57,24|4,15|2,46|0,01|0,02||
2019|Enero|Castilla Leon|VERDURAS DE HOJA|206,09|547,17|2,66|25,22|0,09|0,23||
2019|Enero|Castilla Leon|BERENJENAS|124,24|269,51|2,17|18,89|0,05|0,11||
2019|Enero|Castilla Leon|ZANAHORIAS|863,5|723,78|0,84|63,66|0,36|0,3||
2019|Enero|Castilla Leon|CALABACINES|623,71|1082,26|1,74|45,31|0,26|0,45||
2019|Enero|Castilla Leon|OTR.HORTALIZAS/VERD.|1974,58|4209,21|2,13|77,36|0,82|1,75||
2019|Enero|Castilla Leon|BROCOLI|344,81|566,37|1,64|30,42|0,14|0,24||
2019|Enero|Castilla Leon|ALCACHOFAS|232,72|496,22|2,13|18,47|0,1|0,21||
2019|Enero|Castilla Leon|APIO|81,95|131,26|1,6|10,92|0,03|0,05||
2019|Enero|Castilla Leon|COLIFLOR|191,52|222,34|1,16|13,81|0,08|0,09||
2019|Enero|Castilla Leon|VERD./HORT. IV GAMA|1183,48|3044,39|2,57|63,49|0,49|1,27||
2019|Enero|Castilla Leon|PUERRO|239,1|773,76|3,24|40,42|0,1|0,32||
2019|Enero|Cataluña|TOTAL PATATAS|18348,31|17516,66|0,95|85,01|2,56|2,45||
2019|Enero|Cataluña|PATATAS FRESCAS|13004,25|11407,87|0,88|75,01|1,82|1,59||
2019|Enero|Cataluña|PATATAS CONGELADAS|539,82|804,98|1,49|11,64|0,08|0,11||
2019|Enero|Cataluña|PATATAS PROCESADAS|960,85|5303,81|5,52|51,94|0,13|0,74||
2019|Enero|Cataluña|PATATAS FRITAS|772,69|5010,66|6,48|49,86|0,11|0,7||
2019|Enero|Cataluña|T.HORTALIZAS FRESCAS|40575,8|79751,59|1,97|97,55|5,67|11,14||
2019|Enero|Cataluña|TOMATES|7541,84|14640,87|1,94|81,93|1,05|2,05||
2019|Enero|Cataluña|CEBOLLAS|5344,65|6481,08|1,21|74,79|0,75|0,91||
2019|Enero|Cataluña|AJOS|439,07|1803,77|4,11|36,64|0,06|0,25||
2019|Enero|Cataluña|COLES|1423,44|1860,93|1,31|28,17|0,2|0,26||
2019|Enero|Cataluña|PEPINOS|606,11|1006,27|1,66|22,33|0,08|0,14||
2019|Enero|Cataluña|JUDIAS VERDES|1177,37|4603,02|3,91|38,15|0,16|0,64||
2019|Enero|Cataluña|PIMIENTOS|2876,38|5430,65|1,89|61,8|0,4|0,76||
2019|Enero|Cataluña|CHAMPIÑONES+O.SETAS|962,8|3702,66|3,85|40,81|0,13|0,52||
2019|Enero|Cataluña|LECHUGA/ESC./ENDIVIA|2424,21|7258,3|2,99|67,65|0,34|1,01||
2019|Enero|Cataluña|ESPARRAGOS|421,74|800,83|1,9|7,67|0,06|0,11||
2019|Enero|Cataluña|VERDURAS DE HOJA|999,01|2334,7|2,34|30,1|0,14|0,33||
2019|Enero|Cataluña|BERENJENAS|828,2|1855,38|2,24|30,42|0,12|0,26||
2019|Enero|Cataluña|ZANAHORIAS|2267,47|2232,57|0,98|56,82|0,32|0,31||
2019|Enero|Cataluña|CALABACINES|2277,1|4289,66|1,88|52,76|0,32|0,6||
2019|Enero|Cataluña|OTR.HORTALIZAS/VERD.|10986,41|21450,9|1,95|82,44|1,53|3||
2019|Enero|Cataluña|BROCOLI|1626,07|1822,58|1,12|29,23|0,23|0,25||
2019|Enero|Cataluña|ALCACHOFAS|2701,26|5722,38|2,12|45,04|0,38|0,8||
2019|Enero|Cataluña|APIO|668,56|864,42|1,29|17,75|0,09|0,12||
2019|Enero|Cataluña|COLIFLOR|475,79|705,82|1,48|11,7|0,07|0,1||
2019|Enero|Cataluña|VERD./HORT. IV GAMA|4875,88|12808,61|2,63|71,52|0,68|1,79||
2019|Enero|Cataluña|PUERRO|747,82|1914,77|2,56|32,38|0,1|0,27||
2019|Enero|Extremadura|TOTAL PATATAS|2081,08|1880,42|0,9|74,1|1,77|1,6||
2019|Enero|Extremadura|PATATAS FRESCAS|1403,37|1141,69|0,81|59,65|1,19|0,97||
2019|Enero|Extremadura|PATATAS CONGELADAS|132,15|141,94|1,07|10,54|0,11|0,12||
2019|Enero|Extremadura|PATATAS PROCESADAS|109,11|596,79|5,47|53,4|0,09|0,51||
2019|Enero|Extremadura|PATATAS FRITAS|99,5|576,31|5,79|52,29|0,08|0,49||
2019|Enero|Extremadura|T.HORTALIZAS FRESCAS|4127,73|7524,93|1,82|95,76|3,51|6,39||
2019|Enero|Extremadura|TOMATES|798,02|1296,47|1,62|77,19|0,68|1,1||
2019|Enero|Extremadura|CEBOLLAS|568,63|607,15|1,07|65,73|0,48|0,52||
2019|Enero|Extremadura|AJOS|71,27|275,52|3,87|34,88|0,06|0,23||
2019|Enero|Extremadura|COLES|163,13|226,31|1,39|20,01|0,14|0,19||
2019|Enero|Extremadura|PEPINOS|100,81|151,07|1,5|34,54|0,09|0,13||
