,inicio,fin,sector,subsector,producto,tipo,precio_euro_kg
12913,2019-02-12,2019-08-12,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Redondo (Eco),0.42
12914,2019-02-12,2019-08-12,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.43
12915,2019-02-12,2019-08-12,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.45
12916,2019-02-12,2019-08-12,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.16
12921,2019-09-12,2019-12-15,Frutales,Frutales de cáscara,Almendra,Pepita,5.69
12922,2019-09-12,2019-12-15,Frutales,Frutales de cáscara,Almendra,Pepita,6.04
12923,2019-09-12,2019-12-15,Frutales,Frutales de cáscara,Almendra,Pepita,6.81
12951,2019-09-12,2019-12-15,Hortalizas,Hortícolas al aire libre,Zanahoria,Nantesa,0.34
12953,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.35
12954,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.12
12955,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.31
12958,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.72
12959,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.32
12960,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.79
12964,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.58
12965,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.28
12966,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.58
12970,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,1.98
12971,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.73
12972,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.18
12973,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.22
12974,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,0.68
12975,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.48
12978,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.53
12979,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.3
12980,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.59
12981,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.52
12982,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.11
12983,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.54
12984,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.53
12985,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.26
12986,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.62
12990,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.74
12991,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.32
12992,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.73
12993,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.87
12994,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.24
12995,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.75
12996,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.32
12997,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.75
12998,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.37
12999,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.23
13000,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.38
13001,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.68
13002,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.3
13003,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,California,0.71
13004,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.87
13005,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.17
13006,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.75
13007,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.41
13008,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.77
13009,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.86
13010,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.35
13011,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.91
13012,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.58
13013,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.26
13014,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.66
13015,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.68
13016,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.28
13017,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.73
13020,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Snack,1.62
13021,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Pimiento,Snack,0.14
13024,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.24
13025,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,0.68
13026,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.03
13027,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.73
13028,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.48
13029,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.73
13030,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.66
13031,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.58
13032,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.71
13035,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.59
13036,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.38
13037,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.65
13038,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.87
13039,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.58
13040,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.94
13041,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.12
13042,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.82
13043,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.03
13044,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.87
13045,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.04
13046,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.63
13047,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.34
13048,2019-09-12,2019-12-15,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.31
13049,2019-09-12,2019-12-15,Frutales ecológicos,Frutales de cáscara ecológicos,Almendra_Eco,Pepita (Eco),8.97
13050,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Berenjena_Eco,Larga (Eco),0.63
13051,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Calabacin_Eco,Verde (Eco),1.17
13052,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Judia_Verde_Eco,Plana (Eco),1.79
13053,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pepino_Eco,Tipo Holandés O Almería (Eco),0.86
13054,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.03
13055,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.03
13056,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),0.81
13057,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),1.42
13058,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),1.01
13059,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Asurcado (Eco),0.91
13060,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Pera (Eco),0.6
13061,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Rama (Eco),0.86
13062,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Redondo (Eco),0.42
13063,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.59
13064,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.56
13065,2019-09-12,2019-12-15,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.13
13070,2019-12-16,2019-12-22,Frutales,Frutales de cáscara,Almendra,Pepita,5.69
13071,2019-12-16,2019-12-22,Frutales,Frutales de cáscara,Almendra,Pepita,6.65
13099,2019-12-16,2019-12-22,Hortalizas,Hortícolas al aire libre,Zanahoria,Nantesa,0.35
13101,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.56
13102,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.16
13103,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.6
13106,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.76
13107,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.33
13108,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.83
13112,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.63
13113,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.32
13114,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.66
13118,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.03
13119,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.72
13120,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.27
13121,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.23
13122,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,1.17
13123,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.49
13126,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.6
13127,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.13
13128,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.67
13129,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.57
13130,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.11
13131,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.59
13132,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.55
13133,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.17
13134,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.61
13138,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.76
13139,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.3
13140,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.8
13141,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.89
13142,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.27
13143,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.75
13144,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.3
13145,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.77
13146,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.32
13147,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.22
13148,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.25
13149,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.72
13150,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.27
13151,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,California,0.78
13152,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.88
13153,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.19
13154,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.7
13155,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.44
13156,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.75
13157,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.79
13158,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.32
13159,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.84
13160,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.59
13161,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.11
13162,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.65
13163,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.66
13164,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.26
13165,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.7
13168,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Snack,1.64
13169,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Pimiento,Snack,0.16
13172,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.51
13173,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,0.79
13174,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.23
13175,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.66
13176,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.41
13177,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.65
13178,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.64
13179,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.6
13180,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.72
13183,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.56
13184,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.35
13185,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.58
13186,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.85
13187,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.56
13188,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.91
13189,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.07
13190,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.63
13191,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.12
13192,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.81
13193,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.07
13194,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.58
13195,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.36
13196,2019-12-16,2019-12-22,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.23
13197,2019-12-16,2019-12-22,Frutales ecológicos,Frutales de cáscara ecológicos,Almendra_Eco,Pepita (Eco),9.09
13198,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Berenjena_Eco,Larga (Eco),0.62
13199,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Calabacin_Eco,Verde (Eco),1.2
13200,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Judia_Verde_Eco,Plana (Eco),1.84
13201,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pepino_Eco,Tipo Holandés O Almería (Eco),0.93
13202,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.1
13203,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.05
13204,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),0.77
13205,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),1.38
13206,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),0.72
13207,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Asurcado (Eco),0.77
13208,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Pera (Eco),0.57
13209,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Rama (Eco),0.84
13210,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Redondo (Eco),0.41
13211,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.52
13212,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.71
13213,2019-12-16,2019-12-22,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.16
13247,2019-12-23,2019-12-29,Hortalizas,Hortícolas al aire libre,Zanahoria,Nantesa,0.35
13249,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.43
13250,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.15
13251,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.37
13254,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.55
13255,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.32
13256,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.58
13260,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.43
13261,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.12
13262,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.37
13266,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.06
13267,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.7
13268,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.34
13269,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,3.28
13270,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,0.58
13271,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,3.63
13274,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.53
13275,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.09
13276,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.59
13277,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.52
13278,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.12
13279,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.54
13280,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.54
13281,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.14
13282,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.6
13286,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.73
13287,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.31
13288,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.7
13289,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.85
13290,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.29
13291,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.67
13292,2019-12-23,2019-12-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.29
